location_name,nutrient,vehicle,coverage_level,measure,value,lower,upper
India,Vitamin A,Oil,0.2,pif,6.187081997152696,-0.3110044869197412,10.65635261088165
India,Vitamin A,Oil,0.5,pif,15.467704992881735,-0.7775112172993529,26.64088152720414
India,Zinc,Wheat flour,0.8,counts_averted,813.4018637677226,146.3547026951998,1939.2448963823908
India,Zinc,Wheat flour,0.5,counts_averted,508.37616485482664,91.47168918449987,1212.0280602389937
India,Zinc,Wheat flour,0.2,counts_averted,203.35046594193065,36.588675673799955,484.8112240955977
India,Zinc,Wheat flour,0.5,rates_averted,0.4342469111791877,0.07813367587769326,1.0352952750481186
India,Zinc,Wheat flour,0.8,rates_averted,0.6947950578867003,0.12501388140430922,1.6564724400769906
India,Zinc,Wheat flour,0.2,rates_averted,0.17369876447167507,0.03125347035107731,0.41411811001924764
India,Zinc,Wheat flour,0.8,pif,2.56422469831913,1.5843478121678727,3.3442931517985732
India,Zinc,Wheat flour,0.2,pif,0.6410561745797825,0.39608695304196817,0.8360732879496433
India,Zinc,Wheat flour,0.5,pif,1.602640436449456,0.9902173826049209,2.0901832198741084
Kenya,Folic acid,Wheat flour,0.5,counts_averted,-381.2221847314831,-730.7776561446916,-131.7988129153781
Kenya,Folic acid,Wheat flour,0.8,counts_averted,-609.9554955703729,-1169.2442498315065,-210.8781006646053
Kenya,Folic acid,Wheat flour,0.2,counts_averted,-152.48887389259326,-292.31106245787674,-52.71952516615144
Kenya,Folic acid,Wheat flour,0.8,rates_averted,-9.506724258665487,-18.223760183985178,-3.286731523477534
Kenya,Folic acid,Wheat flour,0.2,rates_averted,-2.3766810646663727,-4.555940045996297,-0.8216828808693853
Kenya,Folic acid,Wheat flour,0.5,rates_averted,-5.941702661665929,-11.38985011499074,-2.054207202173455
Kenya,Folic acid,Wheat flour,0.8,pif,-1.2900492497298797,-2.3709750732425814,-0.490428899857721
Kenya,Folic acid,Wheat flour,0.2,pif,-0.32251231243246997,-0.5927437683106439,-0.12260722496443008
Kenya,Folic acid,Wheat flour,0.5,pif,-0.8062807810811748,-1.4818594207766154,-0.3065180624110751
Kenya,Iron,Wheat flour,0.8,counts_averted,-1060.685676882588,-2476.865768714788,-13.215596606834984
Kenya,Iron,Wheat flour,0.5,counts_averted,-662.0689285482612,-1544.4769659160895,-8.259650761739968
Kenya,Iron,Wheat flour,0.2,counts_averted,-264.48414232331913,-616.3677576781721,-3.3038214579049487
Kenya,Iron,Wheat flour,0.8,rates_averted,-9.319967161157692,-21.96684060094098,-0.11472659772772222
Kenya,Iron,Wheat flour,0.5,rates_averted,-5.817623261482946,-13.698879276851233,-0.0717032956530414
Kenya,Iron,Wheat flour,0.2,rates_averted,-2.324109880474906,-5.467412565529892,-0.02868098709189585
Kenya,Iron,Wheat flour,0.8,pif,-1.4740102437876335,-3.851190209646238,-0.017649359686604714
Kenya,Iron,Wheat flour,0.2,pif,-0.36755845455397973,-0.9585926716535843,-0.004412215316125807
Kenya,Iron,Wheat flour,0.5,pif,-0.9200756091098522,-2.401733598864645,-0.011030694046127824
Kenya,Vitamin A,Oil,0.5,counts_averted,975.1578150927371,-81.29190298721393,2496.9130760993626
Kenya,Vitamin A,Oil,0.8,counts_averted,1560.2525041483793,-130.06704477954233,3995.06092175898
Kenya,Vitamin A,Oil,0.2,counts_averted,390.06312603709483,-32.516761194885575,998.765230439745
Kenya,Vitamin A,Oil,0.8,rates_averted,24.317987850835987,-2.02721598352407,62.26674381254214
Kenya,Vitamin A,Oil,0.5,rates_averted,15.198742406772492,-1.2670099897025437,38.91671488283884
Kenya,Vitamin A,Oil,0.2,rates_averted,6.079496962708997,-0.5068039958810174,15.566685953135535
Kenya,Vitamin A,Oil,0.8,pif,2.9299887585364166,-0.231108495471289,5.7741871971797085
Kenya,Vitamin A,Oil,0.2,pif,0.7324971896341042,-0.05777712386782224,1.4435467992949271
Kenya,Vitamin A,Oil,0.5,pif,1.8312429740852605,-0.14444280966955564,3.608866998237317
Kenya,Zinc,Wheat flour,0.5,counts_averted,-21.145245461603146,-79.327292667877,-0.3398471422290284
Kenya,Zinc,Wheat flour,0.2,counts_averted,-8.45809818464126,-31.730917067150873,-0.13593885689161173
Kenya,Zinc,Wheat flour,0.8,counts_averted,-33.832392738565034,-126.92366826860321,-0.543755427566445
Kenya,Zinc,Wheat flour,0.8,rates_averted,-0.5273093383241859,-1.9782235341606618,-0.008474934567468851
Kenya,Zinc,Wheat flour,0.2,rates_averted,-0.1318273345810465,-0.49455588354016655,-0.0021187336418672198
Kenya,Zinc,Wheat flour,0.5,rates_averted,-0.32956833645261624,-1.2363897088504134,-0.005296834104668036
