location_name,vehicle,percent_of_population_eating_industrially_produced_vehicle,percent_of_population_eating_vehicle,nutrient,percent_of_population_eating_fortified_vehicle,location_id,sodium,whole_grains,sdi,hh_salt,fao_maize_and_products,fao_rice_and_products,fao_wheat_and_products,fao_oil_all,parent_id
Kenya,oil,9.39,18.0,vitamin d,0.0,180.0,0.9768200016295709,12.716224949374375,0.49812529883727097,0.95036635916638,656.0,148.0,299.0,167.0,174
Kenya,oil,9.39,17.0,vitamin d,0.0,180.0,0.9768200016295709,12.716224949374375,0.49812529883727097,0.95036635916638,656.0,148.0,299.0,167.0,174
Kenya,wheat flour,30.95,36.58,iron,35.6655,180.0,0.9768200016295709,12.716224949374375,0.49812529883727097,0.95036635916638,656.0,148.0,299.0,167.0,174
Kenya,wheat flour,30.95,36.58,zinc,36.58,180.0,0.9768200016295709,12.716224949374375,0.49812529883727097,0.95036635916638,656.0,148.0,299.0,167.0,174
Kenya,wheat flour,30.95,36.58,folic acid,36.58,180.0,0.9768200016295709,12.716224949374375,0.49812529883727097,0.95036635916638,656.0,148.0,299.0,167.0,174
Kenya,wheat flour,30.95,36.58,vitamin b12,36.58,180.0,0.9768200016295709,12.716224949374375,0.49812529883727097,0.95036635916638,656.0,148.0,299.0,167.0,174
Kenya,wheat flour,30.95,36.58,vitamin b1,36.58,180.0,0.9768200016295709,12.716224949374375,0.49812529883727097,0.95036635916638,656.0,148.0,299.0,167.0,174
Kenya,wheat flour,30.95,36.58,vitamin a,36.58,180.0,0.9768200016295709,12.716224949374375,0.49812529883727097,0.95036635916638,656.0,148.0,299.0,167.0,174
Myanmar,oil,10.0,,vitamin a,0.0,15.0,2.274896667925958,23.833147223175732,0.5317694308324,0.8454670832567971,43.0,1221.0,69.0,190.0,9
Myanmar,oil,10.0,,vitamin d,0.0,15.0,2.274896667925958,23.833147223175732,0.5317694308324,0.8454670832567971,43.0,1221.0,69.0,190.0,9
Myanmar,wheat flour,4.5,5.0,folic acid,0.0,15.0,2.274896667925958,23.833147223175732,0.5317694308324,0.8454670832567971,43.0,1221.0,69.0,190.0,9
Myanmar,wheat flour,4.5,5.0,iron,0.0,15.0,2.274896667925958,23.833147223175732,0.5317694308324,0.8454670832567971,43.0,1221.0,69.0,190.0,9
Myanmar,wheat flour,4.5,5.0,zinc,0.0,15.0,2.274896667925958,23.833147223175732,0.5317694308324,0.8454670832567971,43.0,1221.0,69.0,190.0,9
Myanmar,wheat flour,4.5,5.0,vitamin b12,0.0,15.0,2.274896667925958,23.833147223175732,0.5317694308324,0.8454670832567971,43.0,1221.0,69.0,190.0,9
Myanmar,wheat flour,4.5,5.0,vitamin b1,0.0,15.0,2.274896667925958,23.833147223175732,0.5317694308324,0.8454670832567971,43.0,1221.0,69.0,190.0,9
Myanmar,wheat flour,4.5,5.0,vitamin a,0.0,15.0,2.274896667925958,23.833147223175732,0.5317694308324,0.8454670832567971,43.0,1221.0,69.0,190.0,9
Nepal,wheat flour,37.0,8.8,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,8.8,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,8.8,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,8.8,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,8.8,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,8.8,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,16.5,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,16.5,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,16.5,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,16.5,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,16.5,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,16.5,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,7.4,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,7.4,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,7.4,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,7.4,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,7.4,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,7.4,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,42.7,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,42.7,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,42.7,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,42.7,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,42.7,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,42.7,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,52.1,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,52.1,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,52.1,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,52.1,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,52.1,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,52.1,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,40.3,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,40.3,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,40.3,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,40.3,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,40.3,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,37.0,40.3,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,8.8,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,8.8,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,8.8,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,8.8,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,8.8,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,8.8,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,16.5,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,16.5,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,16.5,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,16.5,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,16.5,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,16.5,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,7.4,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,7.4,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,7.4,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,7.4,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,7.4,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,7.4,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,42.7,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,42.7,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,42.7,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,42.7,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,42.7,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,42.7,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,52.1,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,52.1,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,52.1,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,52.1,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,52.1,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,52.1,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,40.3,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,40.3,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,40.3,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,40.3,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,40.3,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,43.0,40.3,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,8.8,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,8.8,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,8.8,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,8.8,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,8.8,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,8.8,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,16.5,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,16.5,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,16.5,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,16.5,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,16.5,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,16.5,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,7.4,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,7.4,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,7.4,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,7.4,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,7.4,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,7.4,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,42.7,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,42.7,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,42.7,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,42.7,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,42.7,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,42.7,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,52.1,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,52.1,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,52.1,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,52.1,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,52.1,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,52.1,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,40.3,iron,2.7004613333333336,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,40.3,folic acid,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,40.3,vitamin a,1.9017333333333333,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,40.3,zinc,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,40.3,vitamin b12,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,40.3,vitamin b1,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,oil,,99.8,vitamin a,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,oil,,99.8,vitamin d,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,oil,,100.0,vitamin a,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,oil,,100.0,vitamin d,0.0,164.0,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nigeria,bouillon,83.0,38.0,iron,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,83.0,38.0,zinc,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,83.0,38.0,folic acid,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,83.0,38.0,vitamin a,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,40.0,38.0,iron,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,40.0,38.0,zinc,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,40.0,38.0,folic acid,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,40.0,38.0,vitamin a,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,61.5,38.0,iron,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,61.5,38.0,zinc,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,61.5,38.0,folic acid,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,61.5,38.0,vitamin a,0.0,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,folic acid,0.2,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,folic acid,1.7,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,vitamin a,0.2,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,vitamin a,1.7,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,zinc,0.2,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,zinc,1.7,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,iron,4.9115,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,vitamin b12,7.144,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,vitamin b1,7.144,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,folic acid,0.2,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,folic acid,1.7,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,vitamin a,0.2,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,vitamin a,1.7,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,zinc,0.2,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,zinc,1.7,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,iron,4.9115,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,vitamin b12,7.144,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,vitamin b1,7.144,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,12.2,folic acid,0.2,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,12.2,folic acid,1.7,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,12.2,vitamin a,0.2,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,12.2,vitamin a,1.7,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,12.2,zinc,0.2,214.0,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
